outage_id,tower_id,region,location,outage_start,outage_end,duration_minutes,outage_type,affected_users,reported_by
e0101902-3242-443e-9051-0055707f4345,TWR037,West,Location_12,2024-12-02T17:00:00,2024-12-02T18:52:00,112.0,S0ftware,110.0,Auto
db267b49-94a3-4314-87aa-9ef853fc9baf,TWR083,West,Location_9,2024-06-23T07:00:00,2024-06-23T06:50:00,-10.0,Other,78.0,Auto
e594cd46-9119-4ee9-8064-c357b65183d3,TWR041,South,Location_86,2024-07-14T00:00:00,2024-07-14T01:13:00,73.0,Software,,User
8466d0cf-8b6e-4c5b-a195-837121063b83,TWR094,Central,Location_87,2024-01-24T05:00:00,2024-01-24T09:29:00,269.0,Other,0.0,Other
473fb1c2-9708-40fa-9bb0-2609fae71b75,TWR035,West,Location_75,2024-09-05T01:00:00,2024-09-05T00:41:00,-19.0,Other,155.0,Auto
290ae5da-59a6-4b99-8204-4cb0f59136b5,TWR063,Central,Mismatch_9,2024-05-17T07:00:00,2024-05-17T09:16:00,136.0,Unkown,104.0,
0e2294f9-1cf8-448f-9698-2f082054eca5,TWR048,West,Location_32,2024-01-18T04:00:00,2024-01-18T06:05:00,125.0,Power,95.0,User
0f36914e-09bf-4d49-aa16-52d75648f801,TWR036,West,Location_22,2024-03-08T01:00:00,2024-03-08T05:03:00,243.0,Hardware,130.0,Admin
b7868e41-41da-4af7-bfc0-1ee58a87704d,,West,Location_55,2024-12-26T06:00:00,2024-12-26T08:43:00,163.0,Other,131.0,Auto
265a9aa4-c996-4f23-b058-3560ccc79e11,TWR080,West,Location_3,2024-07-16T08:00:00,2024-07-16T08:39:00,39.0,Software,101.0,User
c84bc201-1cde-40f3-af87-fc585a028ea6,TWR090,North,Location_33,2024-11-29T00:00:00,2024-11-29T03:24:00,204.0,Unkown,2.0,User
59be5ccb-e703-4527-a346-f4c87920fff3,TWR075,South,Mismatch_2,2024-03-12T23:00:00,2024-03-13T00:43:00,103.0,Hardware,91.0,Other
59d2199d-21c8-4f60-a1b9-0933e923a17e,TWR020,East,Location_86,2024-04-28T10:00:00,2024-04-28T13:20:00,200.0,Hardware,94.0,Admin
55071ee7-3efd-441c-a5b0-484443a6e1eb,,North,Location_79,2024-10-01T19:00:00,2024-10-01T19:45:00,45.0,Hardware,,User
0b203147-dc70-4ca1-b3e7-5332da77a90f,TWR076,East,Location_62,2024-10-28T23:00:00,2024-10-29T02:15:00,195.0,Other,13.0,Auto
57e83e87-288e-4967-a13a-8e5ba54823e9,TWR024,Central,Location_97,2024-10-20T10:00:00,2024-10-20T10:49:00,49.0,Hardware,119.0,Admin
2f2461b3-63dd-425b-b87c-12704456741e,TWR094,North,Location_78,2024-12-07T09:00:00,2024-12-07T10:23:00,83.0,Software,84.0,Auto
3620ba43-4488-4a7c-b40d-3c3c8959acbb,TWR052,,Location_99,2024-06-14T03:00:00,2024-06-14T04:24:00,84.0,Hardware,77.0,Auto
bff8d8fe-9acb-4b76-8d50-19f20903ffc2,TWR067,West,Location_63,2024-12-07T12:00:00,2024-12-07T11:38:00,-22.0,Unkown,151.0,Admin
fe462700-006a-4d9c-a6a0-30ef9aa09830,TWR055,Central,Location_100,2024-02-17T05:00:00,2024-02-17T08:30:00,210.0,Hardware,126.0,Auto
2b6f2191-b085-424c-a548-2b082397f251,TWR088,South,Location_48,2024-06-07T21:00:00,2024-06-07T22:16:00,76.0,S0ftware,119.0,
e9749990-2baf-4fb6-9efd-684ac7b145ab,TWR010,West,Location_83,2024-03-13T11:00:00,2024-03-13T14:44:00,,Software,62.0,Auto
eb205c41-0b31-49a4-9c33-be6607d68065,TWR025,East,Mismatch_3,2024-05-04T11:00:00,2024-05-04T10:40:00,-20.0,Software,147.0,Admin
085c28a3-b468-4d07-b378-b64438a1c463,TWR091,West,Location_38,2024-10-10T00:00:00,2024-10-10T03:57:00,237.0,Power,122.0,
3307d500-7e0a-4d26-8a67-842e9621bd08,TWR071,Central,Location_72,2024-07-26T01:00:00,2024-07-26T01:22:00,22.0,S0ftware,88.0,Admin
d2983c37-4810-4020-933c-6e227805d3e4,,East,Location_4,2024-05-13T23:00:00,2024-05-14T03:44:00,284.0,S0ftware,21.0,Admin
bfe2bee8-01ed-4be6-a1bf-a61f1d725382,TWR017,North,Location_45,2024-12-15T12:00:00,2024-12-15T14:05:00,125.0,Unkown,,Auto
416f4881-731c-4b3a-ae1a-7ce7d8a29330,TWR015,North,Location_10,2024-11-06T21:00:00,2024-11-07T00:04:00,184.0,Hardware,162.0,Auto
28c8ec11-30d4-4bee-b41f-c2cbf1cdf350,TWR037,South,,2024-08-06T07:00:00,2024-08-06T09:18:00,138.0,Other,113.0,Other
2d5e0e6d-17d4-4e20-814c-c0769b5d2233,TWR071,Central,Location_37,2024-08-25T23:00:00,2024-08-26T00:09:00,69.0,Hardware,63.0,Admin
dbc81f5d-eeb0-43dc-aa10-4f3521abbdd4,TWR009,North,Location_6,2024-08-30T19:00:00,2024-08-30T21:56:00,176.0,Software,66.0,Other
36d52371-1d93-4fa2-81c2-740852945f70,,Central,Location_49,2024-10-29T23:00:00,2024-10-29T22:58:00,-2.0,Software,0.0,User
b51ddb57-db66-42cd-9d0d-86849b86d400,TWR031,South,Location_100,2024-09-20T20:00:00,2024-09-20T20:34:00,34.0,Hardware,,Other
ef5c03bf-ecc9-4d44-8ffb-e551dd770512,TWR069,South,Location_4,2024-06-22T13:00:00,2024-06-22T15:27:00,147.0,Hardware,154.0,Admin
8c155fed-8abb-4150-8cfa-a581a47b4e76,TWR013,East,Location_78,2024-08-16T07:00:00,2024-08-16T11:04:00,244.0,S0ftware,43.0,Other
9674101a-f65d-442d-a7c3-6763eeae502d,TWR023,South,Location_30,2024-01-28T20:00:00,2024-01-28T19:33:00,-27.0,S0ftware,87.0,Auto
4d3774ed-9fcb-4856-89f4-9da575032000,TWR001,Central,Location_1,2024-04-13T05:00:00,2024-04-13T08:55:00,235.0,S0ftware,136.0,Admin
d5df7c0c-ee53-47b4-b440-4becfdc8b150,TWR085,South,Location_7,2024-08-14T16:00:00,2024-08-14T16:43:00,43.0,Hardware,73.0,User
bc0ee81d-0066-47a5-96ce-6f43e28844d6,TWR091,Central,Location_72,2024-01-23T11:00:00,2024-01-23T14:36:00,216.0,Power,179.0,Admin
dbe91a9e-5d29-403f-9805-82eaf766e18f,TWR012,South,Location_41,2024-11-29T20:00:00,2024-11-29T19:33:00,-27.0,S0ftware,133.0,Auto
d976443d-b874-413f-9fa3-41d6d046063d,TWR038,West,Mismatch_2,2024-05-30T18:00:00,2024-05-30T22:53:00,293.0,S0ftware,112.0,Admin
8635c34a-4d11-494b-8cd1-ab08e4289217,TWR032,North,Location_38,2024-07-06T18:00:00,2024-07-06T21:31:00,211.0,Power,118.0,User
b1ee2a71-832a-4359-b9db-dd276596e127,TWR003,North,Location_6,,2024-11-27T16:38:00,38.0,Power,123.0,Admin
a0a10b16-c57a-4f6b-af1c-c178a74cff94,TWR086,South,Location_100,2024-11-25T07:00:00,2024-11-25T10:34:00,214.0,Power,75.0,Other
e08be513-1090-42d8-a5cb-2de28c25cf76,TWR035,North,Location_6,,2024-01-02T23:25:00,25.0,Software,159.0,Auto
92d6c869-c8e3-482c-8bae-3dcaf0b72e3c,TWR037,East,Location_26,2024-04-19T19:00:00,2024-04-19T18:38:00,-22.0,Power,49.0,Auto
49bdf453-6977-45f7-ba0e-4dda02fa5e36,TWR070,North,Location_7,2024-05-17T07:00:00,2024-05-17T10:53:00,233.0,Hardware,7.0,User
c69ca143-6292-476c-a0bb-8a1039ff7a42,TWR094,West,Location_97,2024-02-12T12:00:00,2024-02-12T15:38:00,218.0,,166.0,Auto
a95df1cc-704d-4987-bf36-3dcaf4121384,TWR007,West,Location_96,2024-04-09T22:00:00,2024-04-10T00:42:00,162.0,Unkown,24.0,Auto
0a9e823f-49fa-4c58-819a-25db34d097f3,TWR046,Central,Location_32,2024-01-19T21:00:00,2024-01-20T00:13:00,193.0,Unkown,59.0,Other
b67c3f8e-f133-4c7b-b1a3-2e1a0faa3cb8,TWR038,South,Location_18,2024-11-11T11:00:00,2024-11-11T11:49:00,49.0,Software,146.0,User
72e310ff-14ef-45e7-8e67-6cd34fc2b6ae,TWR022,North,Location_86,2024-09-06T20:00:00,2024-09-06T21:57:00,117.0,Power,109.0,Other
ff2345dc-7584-4f20-882a-3848f046aa8f,TWR066,West,Mismatch_6,2024-08-26T06:00:00,2024-08-26T09:56:00,236.0,Other,13.0,Auto
6cf2121e-64b1-4ace-a1c0-19bdeb420e72,,East,Location_81,2024-08-30T22:00:00,2024-08-30T23:01:00,61.0,Hardware,57.0,Admin
d3e0d339-469f-4389-aa7d-def5b3417d57,TWR070,Central,Location_42,2024-12-16T11:00:00,2024-12-16T13:22:00,142.0,Unkown,55.0,Other
3886360e-1e2f-4368-b352-c0122603be7d,TWR067,West,Location_96,2024-10-18T16:00:00,2024-10-18T19:38:00,218.0,Software,18.0,User
749bc26d-d419-4523-a96f-1285c92e2661,TWR084,Central,Location_41,2024-05-18T22:00:00,2024-05-19T00:11:00,131.0,Unkown,75.0,Admin
e67e2317-8c6b-4778-ab2b-ab104a0ff2c5,TWR079,Central,Location_12,2024-03-03T16:00:00,2024-03-03T20:52:00,292.0,Other,144.0,Other
,TWR071,East,Location_88,2024-01-14T07:00:00,2024-01-14T10:49:00,229.0,Other,40.0,Other
35e8d3e0-15d2-46f5-8903-afd1d3c8e679,TWR052,Central,Location_9,2024-10-15T13:00:00,2024-10-15T17:52:00,292.0,Power,88.0,Other
5557fb56-e1c8-44a0-83c5-c5e7dc1541fe,TWR073,East,Location_24,2024-10-25T04:00:00,2024-10-25T08:43:00,283.0,Power,123.0,Admin
cad4814b-fdc0-43f5-85d7-2265de9041b3,TWR078,East,Location_28,2024-07-14T15:00:00,2024-07-14T17:25:00,145.0,S0ftware,16.0,Auto
554ef931-b214-4fa3-9da4-4bb1836d24cc,TWR071,North,Location_86,2024-02-18T17:00:00,,-21.0,Other,138.0,User
b1c2c546-38f8-419a-a902-741811170e4a,TWR099,South,Location_36,2024-01-07T12:00:00,2024-01-07T16:24:00,264.0,Unkown,119.0,Admin
08bce3fe-8000-4557-ac6f-55ac183c3ae1,TWR057,South,Mismatch_6,2024-06-06T22:00:00,2024-06-06T22:34:00,34.0,Hardware,129.0,Auto
c01b4dab-e9ec-4b4d-b217-636d6b171a8a,TWR074,,Location_62,2024-04-25T09:00:00,2024-04-25T10:43:00,103.0,Unkown,49.0,Auto
f4d99890-8436-43b4-b7d6-2860a015ab41,TWR080,East,Location_19,2024-11-30T09:00:00,2024-11-30T13:27:00,267.0,Hardware,25.0,User
51b47501-ad58-4362-bbce-600a83252acf,TWR010,South,Location_43,2024-01-04T22:00:00,2024-01-05T02:13:00,253.0,Power,13.0,Auto
fa09169d-1518-4a5d-a633-222804ecdc81,TWR039,East,Mismatch_3,2024-11-15T03:00:00,,235.0,S0ftware,70.0,Admin
fc6a164b-8682-45cf-8342-b8c192b8f55e,TWR014,North,Location_70,2024-08-14T11:00:00,2024-08-14T13:45:00,165.0,Other,58.0,Auto
2710e2bb-de8a-43ab-a05e-0318f829bbbe,TWR048,Central,Location_50,2024-12-07T03:00:00,2024-12-07T06:53:00,233.0,Power,100.0,Admin
bcaaba8e-c227-4d0a-a591-b7ca359a330b,TWR032,North,Location_17,2024-09-13T09:00:00,2024-09-13T12:34:00,214.0,Software,70.0,Other
27dfe049-186d-4281-8bb7-8900b564a906,TWR026,South,Location_24,2024-03-07T06:00:00,2024-03-07T06:41:00,41.0,Unkown,121.0,Admin
501fd622-f6f8-47c3-bbe9-787b8e032d4a,TWR063,East,Location_1,2024-10-17T00:00:00,2024-10-17T00:40:00,40.0,Hardware,110.0,User
8a1d5a27-b24d-49eb-8910-e9209e1298b9,TWR026,Central,Location_37,2024-03-08T19:00:00,2024-03-08T22:53:00,233.0,Power,207.0,Auto
c5a22b3f-17fe-4c7a-9549-98a9cd4ebc8f,TWR067,Central,Mismatch_6,2024-04-13T10:00:00,2024-04-13T13:34:00,214.0,Hardware,118.0,Other
a6ed1f45-72f9-43f0-afc0-6ad16d1b705f,TWR027,West,Location_78,2024-07-14T12:00:00,2024-07-14T16:52:00,292.0,Hardware,42.0,User
f1f9985d-6a76-4fa0-baa6-bb54e2845e2e,TWR074,North,Location_6,2024-08-06T08:00:00,2024-08-06T09:43:00,103.0,Software,29.0,User
24c317b5-b840-4198-ab2a-4855a55390b6,TWR010,West,Mismatch_2,2024-08-06T20:00:00,2024-08-06T22:32:00,152.0,Software,131.0,User
0853e58b-0fd4-4c95-a127-b9dbd8055179,TWR069,North,Location_49,2024-10-15T18:00:00,2024-10-15T22:05:00,245.0,Power,52.0,User
7ba0f5e2-af23-4895-bb8b-7951ea4075af,TWR067,Central,Location_45,2024-01-12T16:00:00,2024-01-12T16:10:00,10.0,Software,112.0,Auto
dfa92314-9e27-48fb-9053-7963432307bb,TWR038,East,Location_50,2024-09-01T21:00:00,2024-09-01T21:01:00,1.0,Software,102.0,Auto
0b19c9a1-264f-4f66-a1a6-e6e09ff3a890,TWR030,North,Location_94,2024-03-02T00:00:00,2024-03-02T03:20:00,200.0,Software,13.0,Admin
afcbe87e-2394-4530-9c7c-48dff53428f1,TWR022,Central,Location_44,2024-08-09T14:00:00,2024-08-09T18:26:00,266.0,Hardware,135.0,Other
f77e5ddf-b4de-4ae6-961b-be350bf887d0,TWR011,East,Location_46,2024-03-31T04:00:00,2024-03-31T08:51:00,291.0,S0ftware,76.0,Auto
b42d2b91-fa34-49a1-9e4c-3454604beaa4,TWR079,South,Location_40,2024-08-28T04:00:00,2024-08-28T06:21:00,141.0,Other,137.0,Auto
54091ca4-a664-473b-b920-8625f91af4ce,TWR046,Central,Location_18,2024-01-17T22:00:00,2024-01-17T22:53:00,53.0,Hardware,31.0,User
ed58757f-2a86-4ba1-a32e-8840360a86e3,TWR043,South,Location_28,2024-09-09T13:00:00,,181.0,Power,0.0,Auto
f6b6567b-0716-4924-9b0b-474d8066bbfc,TWR021,North,Location_34,2024-05-24T14:00:00,2024-05-24T16:54:00,174.0,Other,64.0,User
97aef118-956d-4378-87be-9d38c5bf3d1e,TWR034,Central,Mismatch_5,2024-03-08T04:00:00,2024-03-08T04:33:00,33.0,Hardware,85.0,Admin
fdb6b293-d3d2-45e5-98d8-32e4cacd66fb,TWR033,North,Location_68,2024-12-15T13:00:00,,271.0,Other,116.0,Other
791bbe65-0a7a-4be3-a273-5bd51dbad3bf,TWR093,East,Location_9,2024-01-05T19:00:00,2024-01-05T23:04:00,244.0,Unkown,68.0,Admin
e26167cd-af5a-4819-a421-3781a412ab3b,TWR094,Central,Mismatch_4,2024-11-25T06:00:00,2024-11-25T07:11:00,71.0,S0ftware,75.0,Admin
f6b5ac7b-438d-43c8-8205-07c6a641cead,TWR049,Central,Location_71,2024-05-25T17:00:00,2024-05-25T17:43:00,43.0,Power,58.0,Auto
417b7c54-4151-4bf6-b632-9dad81643aa9,TWR068,Central,Location_64,2024-07-14T09:00:00,2024-07-14T09:25:00,25.0,Power,185.0,Admin
2931149e-f54c-4823-abaa-fbc9a15a0162,TWR013,North,Location_63,2024-03-14T00:00:00,2024-03-14T03:54:00,234.0,Software,102.0,Other
c554a014-99cc-4712-9df4-30e341dcf94d,TWR073,East,Location_100,2024-11-16T07:00:00,2024-11-16T08:19:00,79.0,Software,46.0,Auto
d79a9ccb-b744-4c7b-be3c-923999373263,TWR100,East,Location_80,2024-12-31T14:00:00,2024-12-31T16:26:00,146.0,Power,46.0,User
c37e53be-a932-40ea-a7b4-560558514e8c,TWR066,South,Location_27,2024-02-15T23:00:00,2024-02-16T02:58:00,238.0,Hardware,76.0,User
5f004d86-5ae1-4be1-ba92-c9c99131c2fb,TWR090,East,Location_62,2024-08-30T14:00:00,,46.0,Other,139.0,Auto
cd7bb376-8d13-46fb-acd7-d591e17becd9,TWR086,Central,Mismatch_7,2024-04-09T04:00:00,2024-04-09T05:14:00,74.0,,167.0,Other
7d4ea9b9-af8e-43cc-8b63-a9bdf6c2fcb2,TWR070,West,Location_43,2024-03-17T06:00:00,2024-03-17T08:04:00,124.0,Power,130.0,Admin
873e390f-b29e-40cb-90a4-72a48d501ac4,TWR092,South,Mismatch_5,2024-12-06T03:00:00,2024-12-06T05:28:00,148.0,Unkown,118.0,Other
65252cf3-7c5f-42f9-b8b7-953ce4ae8952,TWR098,East,Location_58,2024-07-09T21:00:00,2024-07-09T23:52:00,172.0,Software,132.0,Other
a45e5b06-47d5-4674-9e44-4a2a876ecc6a,TWR082,South,Location_37,2024-10-03T06:00:00,2024-10-03T05:32:00,-28.0,Power,73.0,Admin
4bb8068c-38ef-4a34-9f79-e7326c3f6424,TWR019,East,Mismatch_4,2024-06-11T03:00:00,2024-06-11T04:47:00,107.0,Power,145.0,Auto
506c7b7e-aadd-456f-8e92-1baf0cbdcfbb,TWR075,Central,Location_76,2024-02-15T18:00:00,2024-02-15T18:55:00,55.0,Other,87.0,Admin
d281bf89-af13-4643-830c-f1ff27db167e,TWR011,Central,Location_86,2024-06-09T19:00:00,2024-06-09T18:35:00,-25.0,Hardware,40.0,Admin
67340d61-1ba7-4832-aee8-07eea179e5b0,TWR060,West,Location_52,2024-09-20T16:00:00,2024-09-20T17:54:00,114.0,Software,43.0,Auto
b2167d36-75b2-4e50-b798-3add86bb976d,TWR035,Central,Location_82,2024-04-27T19:00:00,2024-04-27T20:46:00,106.0,Power,42.0,
2666342b-126d-4ff9-a4ab-1931e778293e,TWR062,Central,Location_44,2024-09-06T05:00:00,2024-09-06T08:06:00,186.0,Unkown,65.0,Other
e7000208-537d-4a09-9d50-66567ad69526,TWR099,South,Location_14,2024-12-07T20:00:00,2024-12-07T20:43:00,43.0,Software,113.0,User
b8af1151-1209-4d9d-ae49-36e32508dff7,TWR018,West,Location_12,2024-12-15T06:00:00,2024-12-15T10:24:00,264.0,Hardware,108.0,
ffa1ea4f-abaf-4721-aeb8-dddd04313a55,TWR028,South,Location_28,2024-09-15T11:00:00,2024-09-15T13:53:00,173.0,Power,60.0,User
316c004e-0471-4406-931b-6faad5bda76a,TWR032,West,Location_17,2024-03-24T19:00:00,2024-03-24T21:06:00,126.0,Power,93.0,Other
cea6cea5-600e-44c4-9510-eeb59b2cd5fa,TWR019,West,Mismatch_8,2024-04-10T04:00:00,2024-04-10T05:44:00,104.0,Unkown,124.0,Other
7bc5bb5e-1efd-4553-a56e-876f0133ad66,TWR003,North,Location_24,2024-08-21T02:00:00,2024-08-21T02:29:00,29.0,Other,25.0,User
b3a16fa9-3643-466b-98f0-cbffecf46c7d,TWR020,Central,Location_13,2024-07-15T07:00:00,2024-07-15T07:14:00,,Software,57.0,User
91d6c097-dde8-479e-bcf4-284267e0aa94,TWR049,South,Mismatch_4,2024-09-14T12:00:00,2024-09-14T13:21:00,81.0,S0ftware,147.0,Auto
b62f829f-82e9-4068-9c6d-6e7506b21127,TWR077,South,Location_72,2024-01-10T03:00:00,2024-01-10T04:58:00,118.0,Software,36.0,Admin
94d33271-95b8-43b3-933f-6a6c62b0489c,TWR032,,Location_46,2024-11-20T12:00:00,2024-11-20T16:54:00,294.0,Unkown,48.0,Admin
3e1315d2-ea72-4f76-aa83-2507b35970e0,TWR045,South,Location_50,2024-03-20T05:00:00,2024-03-20T08:38:00,218.0,Software,106.0,Other
9671a8d9-b773-4539-8577-4c6f9f6860ea,TWR045,South,Location_19,2024-07-04T13:00:00,2024-07-04T13:39:00,39.0,Software,105.0,Other
8e836385-a839-4e30-a6ae-f7e3c8b3fa84,TWR079,South,Location_81,2024-07-28T16:00:00,2024-07-28T20:23:00,263.0,Power,166.0,Admin
6fd31569-45f7-45da-b44d-9c519c36c6be,TWR066,Central,Location_37,2024-04-09T02:00:00,2024-04-09T04:07:00,127.0,S0ftware,43.0,Other
fc66062a-c039-40ea-9fc2-a70fd80d444d,TWR089,West,Location_66,2024-04-17T17:00:00,2024-04-17T20:14:00,194.0,Other,122.0,Admin
457cc794-f984-419a-8367-80e50453a9d6,TWR085,North,Location_45,2024-02-08T11:00:00,2024-02-08T15:58:00,298.0,S0ftware,152.0,User
253bd3ac-2c57-460b-8d1f-ecf218176634,TWR079,East,Location_42,2024-03-16T20:00:00,2024-03-16T19:31:00,-29.0,Power,77.0,Other
37d9c812-c31c-4773-8f6f-a28089005a0f,TWR086,North,Location_64,2024-08-11T21:00:00,2024-08-11T21:24:00,24.0,Software,98.0,User
a9b455cc-fcd9-492c-871c-6a2f01a1bfd4,TWR086,West,Mismatch_4,2024-05-02T05:00:00,2024-05-02T05:32:00,32.0,,123.0,Other
64d1875c-bbf3-42c7-8bc1-5d0d689d6d5f,,South,Location_2,2024-12-10T23:00:00,2024-12-10T23:30:00,30.0,Software,117.0,Admin
e4d3d28e-b2b0-4f3a-b202-f0c7eeef5ec1,TWR001,South,Location_5,2024-03-24T22:00:00,2024-03-25T02:05:00,245.0,Power,131.0,Other
111e58db-528c-4e56-940e-dfc736e59389,TWR054,North,Location_14,2024-02-19T10:00:00,2024-02-19T10:49:00,49.0,Unkown,118.0,Other
90fb3304-5ff4-459f-a66a-1bea0e278d87,TWR024,Central,Location_32,2024-06-25T05:00:00,2024-06-25T05:23:00,23.0,Unkown,,Other
dbf89452-c177-4334-b462-e3c7b0a4889f,TWR069,North,Location_90,2024-07-03T04:00:00,2024-07-03T08:56:00,296.0,Software,69.0,User
dd7eb509-64c8-48b8-a5f1-d117a56e18ba,TWR090,Central,Location_3,2024-12-06T00:00:00,2024-12-05T23:54:00,-6.0,Software,179.0,Auto
844cdb49-7368-4ee5-acb1-8a8cbb440f56,TWR036,North,Location_83,2024-11-24T00:00:00,2024-11-24T02:57:00,177.0,Unkown,114.0,Admin
a7975034-ce11-4d8a-952c-a2ca7fdc8dc3,TWR004,South,Location_35,2024-03-23T03:00:00,2024-03-23T06:00:00,180.0,Power,4.0,Admin
68b0cb34-b3bf-42c2-a9a2-63b497f90225,TWR080,West,Location_29,2024-03-09T14:00:00,2024-03-09T15:15:00,75.0,Software,119.0,Other
8fba838e-a069-4af9-adcf-b17e1c9fe1a5,TWR054,Central,Location_44,2024-07-20T09:00:00,2024-07-20T09:16:00,16.0,Other,69.0,Admin
3725fb09-9f3a-4786-a673-0b817c78dd72,TWR025,West,Location_33,2024-05-14T19:00:00,2024-05-14T19:27:00,27.0,Unkown,88.0,Other
6054f44f-b710-44ac-80d7-4e8a471c3b94,TWR055,North,Location_32,2024-11-16T07:00:00,2024-11-16T10:49:00,229.0,Software,119.0,User
5892582d-5d64-4d82-9566-db82e3ff3da5,TWR009,South,Location_83,2024-05-10T10:00:00,2024-05-10T11:30:00,90.0,Hardware,55.0,Other
038f0347-d772-48f3-8989-ff72bbda671c,TWR066,South,Mismatch_1,2024-12-05T20:00:00,2024-12-05T21:38:00,98.0,S0ftware,194.0,User
54e7348b-863e-4c8a-a8d3-31e1b7ad7222,TWR032,South,Mismatch_1,2024-04-27T10:00:00,2024-04-27T14:41:00,281.0,,53.0,Auto
595fa8c9-1a71-40a2-8a95-1259c7ab1a23,TWR052,North,Mismatch_10,2024-03-02T23:00:00,2024-03-03T00:45:00,105.0,Unkown,118.0,Auto
769cd580-1f99-4417-ba6a-92ccfe2746ab,TWR052,South,Location_7,2024-02-07T16:00:00,2024-02-07T17:29:00,89.0,S0ftware,57.0,Admin
21b82cc0-bd1d-48f4-a76d-4f0ad42a1d5c,TWR037,West,Location_28,2024-12-14T03:00:00,2024-12-14T04:40:00,100.0,Other,37.0,User
aa718b57-b28f-47bf-96d6-68e43a995717,TWR028,Central,Location_84,2024-06-15T22:00:00,2024-06-16T00:22:00,142.0,S0ftware,167.0,Other
74a4516b-f0b9-4828-bd70-298ff661b40d,TWR059,East,Location_76,2024-10-16T16:00:00,2024-10-16T20:58:00,298.0,Power,39.0,Admin
c4573af2-6073-4512-9782-81921e3858a0,TWR096,South,Location_73,2024-04-24T08:00:00,2024-04-24T09:29:00,89.0,Unkown,93.0,Auto
ecdffd6a-ae9e-48c3-a642-3850a77d8b26,TWR013,North,Location_91,2024-10-12T04:00:00,2024-10-12T03:36:00,-24.0,Software,57.0,Auto
79f4a683-dcfa-4209-b364-4f1907852560,TWR075,South,Location_11,2024-10-04T22:00:00,2024-10-04T22:24:00,24.0,Hardware,116.0,Auto
,TWR043,Central,Mismatch_2,2024-11-07T07:00:00,2024-11-07T09:05:00,125.0,Unkown,35.0,Auto
29fabb37-5402-4b06-b16d-0e0dd1931c6d,TWR049,West,Location_2,2024-10-15T13:00:00,2024-10-15T14:45:00,105.0,S0ftware,59.0,Auto
2488d1b3-73ca-4bf5-8254-847bcbc4a5ff,TWR051,South,Location_2,2024-06-14T09:00:00,2024-06-14T11:28:00,148.0,S0ftware,156.0,
5e03281f-3fec-4954-b5b5-58db9d889b5c,TWR065,West,Location_56,2024-02-13T16:00:00,2024-02-13T17:09:00,69.0,Hardware,83.0,Admin
2e4a24ab-9f63-4c10-922d-638f2ed06410,TWR062,East,Location_59,2024-06-04T01:00:00,2024-06-04T01:46:00,46.0,Unkown,,Other
5fa7b292-e10c-48b2-8001-dcf313d0f000,TWR088,East,Location_18,2024-05-02T12:00:00,2024-05-02T12:02:00,2.0,Hardware,125.0,Auto
7e75fb31-011a-4f74-abe0-2ae927043374,TWR061,North,Location_5,2024-04-30T03:00:00,2024-04-30T05:07:00,127.0,Power,115.0,Other
0bca325a-b00f-483f-9bad-32063434229a,TWR015,North,Location_1,,2024-01-08T22:40:00,100.0,Software,54.0,Admin
3ff456bb-c11f-4571-bc77-a29c2fefce5b,TWR073,South,Location_20,2024-08-13T16:00:00,2024-08-13T17:09:00,69.0,Hardware,120.0,Admin
5e472df9-505b-4b06-a902-bbb448133ba0,TWR073,North,Location_56,2024-03-16T03:00:00,2024-03-16T07:42:00,282.0,,144.0,User
1050862b-21bf-4266-8f6f-35b918120fe5,TWR058,East,Location_51,2024-07-14T00:00:00,2024-07-14T00:20:00,20.0,Power,25.0,Auto
dac14191-d6d3-4b04-aae2-f1ff461f6bc4,TWR095,East,Location_33,2024-07-05T19:00:00,2024-07-05T21:59:00,179.0,Hardware,33.0,User
93c8c16b-0d88-4cf1-801d-83cf9f57bccb,TWR075,North,Location_75,2024-04-02T00:00:00,2024-04-02T04:43:00,283.0,Power,161.0,Admin
1fcee4e7-3118-44a9-94e9-71fa9169f965,TWR051,South,Location_73,2024-03-02T01:00:00,2024-03-02T01:37:00,37.0,Other,69.0,Other
84e2f5f5-8d49-4842-becc-00cb74bc4727,TWR052,South,Location_51,2024-04-16T22:00:00,2024-04-17T00:19:00,139.0,Hardware,119.0,Admin
4fb4b684-983e-4104-9a44-6fa0e12bee19,TWR098,North,Location_9,2024-08-22T19:00:00,2024-08-22T18:36:00,-24.0,S0ftware,67.0,User
30d71091-01d1-4d73-ac09-98d9877ef193,TWR068,West,Location_86,2024-09-20T15:00:00,2024-09-20T15:10:00,10.0,Software,85.0,
390ad744-e36a-41e2-9850-5b6626dc0d8c,TWR053,North,Location_39,2024-05-11T22:00:00,2024-05-11T23:08:00,68.0,Hardware,130.0,User
36379cc0-2efa-4e73-8c6a-d5e3c767ed30,TWR064,North,Location_90,2024-05-29T01:00:00,2024-05-29T01:33:00,33.0,S0ftware,90.0,Admin
72d262ef-5c77-4c28-8cca-0cde476919f2,TWR048,Central,Location_64,2024-07-16T16:00:00,2024-07-16T15:58:00,-2.0,Other,21.0,Auto
3a94c09c-fb2c-46ee-818f-aba24988838d,TWR079,Central,Location_58,2024-05-27T23:00:00,2024-05-28T02:07:00,187.0,Software,20.0,User
f87c2157-55c2-4805-96a0-77edca5bc09f,TWR047,Central,Location_83,2024-03-25T23:00:00,2024-03-26T01:20:00,140.0,Other,25.0,User
